age;familysize;gender;married;race;religion;Q1A;Q2A;Q3A;Q4A;Q5A;Q6A;Q7A;Q8A;Q9A;Q10A
10;2;0;0;2;0;5;1;1;0;2;0;0;4;3;4
10;1;0;0;0;0;4;1;0;0;2;0;0;4;0;0
7;2;0;0;0;1;5;0;0;0;1;0;1;2;4;4
6;2;0;0;0;0;4;0;0;0;1;0;0;2;2;4
3;2;0;0;0;1;5;0;0;0;2;0;0;2;3;0
6;1;0;0;1;0;5;0;0;0;3;0;0;2;3;2
12;1;0;0;0;0;5;0;1;0;2;0;0;2;3;2
7;2;0;0;2;0;5;1;0;0;3;0;0;2;2;0
6;1;0;0;0;1;5;1;0;0;3;0;1;2;0;4
1;2;0;0;2;1;5;1;0;0;2;0;0;3;2;3
20;1;0;0;5;0;5;1;1;0;3;0;0;2;4;0
3;2;0;0;0;0;5;1;1;0;3;0;1;3;4;2
7;0;0;0;1;1;4;0;0;0;2;0;0;3;0;0
20;2;0;0;0;0;4;0;0;0;3;0;0;2;0;1
11;0;0;0;1;0;4;0;0;0;2;0;1;2;2;1
24;2;0;0;0;1;4;0;0;0;2;0;0;2;0;0
6;2;0;0;5;1;4;0;0;0;2;0;0;2;0;0
10;1;0;0;0;3;4;0;0;0;2;0;0;2;0;0
6;0;0;0;5;0;4;0;0;0;2;0;0;2;0;0
7;0;0;0;2;0;4;0;0;0;3;0;0;2;1;4
24;1;0;0;0;1;4;0;1;0;3;0;0;3;4;0
24;2;0;0;0;1;4;0;1;0;2;0;0;2;2;3
18;2;0;0;2;1;4;0;1;0;3;0;1;3;4;2
26;1;0;0;0;1;4;1;0;0;2;0;0;2;2;2
20;1;0;0;5;1;4;1;0;0;2;0;0;2;3;0
18;1;0;0;2;0;4;1;0;0;2;0;0;3;2;4
3;1;0;0;0;1;4;1;0;0;2;0;0;2;0;1
1;2;0;0;0;1;4;1;0;0;2;0;0;3;4;0
10;0;0;0;0;1;4;1;0;0;3;0;0;2;2;1
3;1;0;0;0;1;4;1;0;0;3;0;0;3;1;0
26;2;0;0;0;0;4;1;0;0;2;0;0;2;3;4
7;2;0;0;1;0;4;1;0;0;2;0;0;2;3;4
11;2;0;0;1;1;4;1;0;0;2;0;0;2;4;3
8;0;0;0;2;0;4;1;0;0;2;0;0;2;3;4
3;2;0;0;0;0;4;1;0;0;2;0;1;2;4;0
3;0;0;0;0;0;4;1;1;0;2;0;0;3;0;0
14;1;0;0;2;1;5;2;1;0;4;0;1;1;4;4
11;2;0;0;1;1;4;2;0;0;1;0;0;0;4;1
6;2;0;0;2;0;5;2;0;0;2;0;0;1;4;0
2;2;0;0;2;0;4;2;0;0;2;0;0;0;0;0
2;0;0;0;0;1;4;2;1;0;2;0;0;0;3;4
24;2;0;0;3;1;4;2;1;0;2;0;0;0;0;4
4;2;0;0;4;0;4;2;1;0;3;0;0;1;4;0
12;2;0;0;0;0;4;2;0;0;2;0;0;4;2;4
8;0;0;0;0;2;4;2;0;0;2;0;0;4;2;4
8;1;0;0;2;1;4;2;0;0;2;0;0;4;2;0
15;0;0;0;3;1;4;2;1;0;1;0;0;3;2;4
26;1;0;0;2;0;5;2;0;0;3;0;0;3;3;3
1;2;0;0;0;1;5;2;0;0;3;0;0;3;4;3
4;2;0;0;2;0;5;2;0;0;3;0;0;3;0;4
12;2;0;0;0;1;4;2;0;0;2;0;0;3;4;0
20;2;0;0;2;2;4;2;0;0;2;0;0;2;0;0
26;2;0;0;0;1;4;2;0;0;2;0;0;2;0;3
9;2;0;0;1;0;4;2;0;0;2;0;0;2;4;3
17;1;0;0;2;1;4;2;0;0;2;0;0;2;3;4
3;2;0;0;2;0;4;2;0;0;3;0;0;2;3;4
4;2;0;0;1;0;4;2;0;0;2;0;0;2;2;4
3;2;0;0;0;0;4;2;0;0;2;0;0;3;0;0
8;0;0;0;2;1;4;2;0;0;2;0;0;2;4;4
42;1;0;0;4;1;4;2;0;0;2;0;0;2;0;3
8;0;0;0;2;1;4;2;0;0;2;0;0;2;0;0
7;3;0;0;4;0;4;2;0;0;3;0;0;2;2;1
4;0;0;0;0;1;4;2;0;0;3;0;0;2;0;3
11;1;0;0;2;1;4;2;0;0;3;0;0;3;0;0
21;2;0;0;2;0;4;2;0;0;2;0;0;2;0;0
10;2;0;0;0;0;4;2;0;0;2;0;0;3;0;4
29;2;0;0;5;1;4;2;0;0;2;0;0;2;0;0
7;3;0;0;0;0;4;2;1;0;3;0;0;3;4;2
3;2;0;0;2;1;5;3;0;0;4;0;0;0;1;3
21;1;0;0;2;0;4;3;0;0;4;0;0;0;4;0
3;2;0;0;0;0;4;4;0;0;0;0;0;0;1;0
11;1;0;0;2;1;4;4;0;0;0;0;0;0;0;0
20;2;0;0;2;1;4;3;0;0;1;0;0;0;4;2
18;2;0;0;2;1;4;4;0;0;1;0;1;1;0;1
9;1;0;0;0;1;5;3;0;0;2;0;0;0;1;0
3;0;0;0;1;1;5;3;0;0;3;0;0;1;2;3
12;1;0;0;2;0;5;3;0;0;3;0;1;1;2;3
21;2;0;0;4;0;5;3;0;0;2;0;0;1;2;4
18;2;0;0;1;1;5;3;0;0;2;0;0;1;0;0
20;2;0;0;2;2;5;3;0;0;2;0;0;1;4;4
11;2;0;0;1;1;5;3;0;0;2;0;0;0;0;0
20;0;0;0;4;1;5;3;1;0;3;0;0;0;4;4
4;3;0;0;0;0;5;4;0;0;2;0;0;1;0;0
12;2;0;0;1;2;5;4;0;0;3;0;0;1;1;0
15;1;0;0;0;1;5;4;0;0;2;0;0;1;0;1
1;2;0;0;0;2;5;4;1;0;2;0;0;1;4;0
8;2;0;0;0;0;5;4;1;0;3;0;0;1;4;0
24;1;0;0;5;0;5;4;1;0;3;0;0;1;4;0
7;1;0;0;2;0;4;3;0;0;2;0;0;1;2;0
29;2;0;0;2;0;4;3;0;0;2;0;0;0;3;1
6;0;0;0;2;0;4;3;0;0;3;0;0;1;4;0
7;0;0;0;1;0;4;3;0;0;2;0;0;1;0;0
1;0;0;0;1;0;4;3;0;0;2;0;0;0;2;0
1;0;0;0;2;0;4;3;0;0;2;0;0;1;4;4
21;1;0;0;2;1;4;3;0;0;2;0;0;1;0;0
4;2;0;0;0;1;4;3;1;0;2;0;0;0;4;4
3;1;0;0;1;1;4;3;1;0;3;0;0;0;4;1
12;1;0;0;0;1;4;3;1;0;3;0;0;1;2;0
11;2;0;0;2;1;4;3;1;0;3;0;0;0;2;4
3;2;0;0;0;0;4;3;1;0;2;0;1;0;4;2
20;2;0;0;0;0;4;4;0;0;2;0;0;0;3;4
18;2;0;0;0;1;4;4;0;0;2;0;0;1;0;3
7;2;0;0;1;1;4;4;0;0;2;0;0;0;0;0
2;2;0;0;4;0;4;4;0;0;2;0;0;0;0;0
10;3;0;0;0;3;4;4;0;0;3;0;0;0;0;0
12;0;0;0;3;1;4;4;0;0;2;0;0;0;0;0
3;2;0;0;1;0;4;4;0;0;2;0;0;0;1;1
8;0;0;0;0;2;4;4;0;0;2;0;0;0;0;4
11;1;0;0;0;1;4;4;0;0;2;0;0;1;1;1
20;0;0;0;1;0;4;4;0;0;2;0;0;1;0;0
6;1;0;0;0;0;4;4;0;0;2;0;0;1;4;0
8;0;0;0;0;2;4;4;0;0;2;0;0;0;1;4
18;2;0;0;0;1;4;4;0;0;2;0;0;0;0;0
8;0;0;0;1;0;4;4;0;0;2;0;0;0;1;0
8;2;0;0;0;0;4;4;0;0;2;0;0;0;1;1
7;0;0;0;0;1;4;4;0;0;2;0;0;1;0;0
11;1;0;0;2;0;4;4;0;0;2;0;0;1;4;4
11;2;0;0;0;1;4;4;0;0;2;0;0;1;0;0
3;1;0;0;0;1;4;4;0;0;2;0;0;1;0;0
20;2;0;0;2;1;4;4;0;0;2;0;0;0;0;0
6;2;0;0;0;0;4;4;0;0;2;0;0;0;3;0
6;0;0;0;5;1;4;4;0;0;3;0;0;1;4;0
4;0;0;0;0;0;4;4;0;0;2;0;0;0;1;0
3;0;0;0;0;1;4;4;0;0;2;0;1;1;4;0
12;1;0;0;2;0;4;4;0;0;2;0;0;1;2;1
11;0;0;0;0;1;4;4;0;0;2;0;0;0;4;0
18;1;0;0;0;2;4;4;0;0;2;0;0;1;0;0
1;1;0;0;0;1;4;4;0;0;2;0;0;0;0;0
9;2;0;0;0;0;4;4;0;0;2;0;0;0;0;3
0;1;0;0;0;1;4;4;0;0;2;0;0;0;4;1
4;2;0;0;0;1;4;4;0;0;2;0;0;1;0;0
8;2;0;0;0;1;4;4;1;0;2;0;0;0;4;0
10;1;0;0;2;1;4;4;1;0;2;0;0;0;0;1
11;0;0;0;2;0;4;4;1;0;2;0;0;0;4;4
11;0;0;0;2;0;4;3;0;0;1;0;0;4;2;3
11;0;0;0;0;0;4;4;0;0;1;0;0;4;0;0
12;2;0;0;2;1;5;3;1;0;2;0;0;4;3;1
2;2;0;0;4;0;5;3;1;0;3;0;0;4;2;4
4;1;0;0;0;1;5;3;1;0;2;0;0;4;4;0
2;2;0;0;0;1;5;4;0;0;3;0;0;4;4;0
20;2;0;0;2;1;5;4;0;0;2;0;0;4;4;0
18;1;0;0;0;1;4;3;0;0;2;0;0;4;0;0
15;1;0;0;1;0;4;3;0;0;2;0;1;4;2;4
18;2;0;0;2;0;4;3;0;0;3;0;0;4;2;0
4;2;0;0;0;1;4;3;0;0;2;0;0;4;0;0
12;3;0;0;0;0;4;3;0;0;2;0;0;4;3;0
2;1;0;0;0;0;4;3;0;0;2;0;0;4;0;0
8;2;0;0;2;1;4;3;0;0;3;0;0;4;4;0
7;2;0;0;2;1;4;3;0;0;2;0;0;4;0;4
26;3;0;0;1;1;4;3;0;0;2;0;0;4;0;3
6;1;0;0;0;0;4;3;0;0;2;0;0;4;0;0
12;0;0;0;1;0;4;3;1;0;3;0;0;4;4;4
8;2;0;0;2;0;4;3;1;0;2;0;0;4;4;3
10;0;0;0;1;1;4;4;0;0;2;0;0;4;0;0
15;2;0;0;2;0;4;4;0;0;2;0;0;4;0;0
12;1;0;0;2;0;4;4;0;0;2;0;0;4;0;0
31;1;0;0;2;0;4;4;0;0;2;0;0;4;2;0
1;2;0;0;2;1;4;4;0;0;2;0;0;4;0;0
4;0;0;0;0;1;4;4;0;0;2;0;0;4;0;0
1;2;0;0;2;3;4;4;0;0;2;0;0;4;2;2
7;1;0;0;0;0;4;4;0;0;2;0;0;4;0;0
20;0;0;0;0;0;4;4;0;0;2;0;0;4;0;0
6;2;0;0;2;0;4;4;0;0;3;0;0;4;0;0
1;2;0;0;0;0;5;3;0;0;4;0;0;3;4;4
20;2;0;0;0;0;5;4;0;0;0;0;0;2;2;2
7;1;0;0;1;0;5;4;1;0;0;0;1;2;4;4
8;2;0;0;0;1;4;4;0;0;0;0;0;2;0;0
2;0;0;0;2;1;4;4;0;0;0;0;0;2;1;0
10;2;0;0;2;0;4;4;0;0;0;0;0;2;0;0
10;2;0;0;2;0;4;4;0;0;0;0;0;2;0;0
12;2;0;0;0;1;4;4;0;0;0;0;0;2;0;0
20;1;0;0;4;1;4;4;0;0;0;0;0;3;0;0
18;0;0;0;2;0;4;4;0;0;0;0;0;2;0;1
11;2;0;0;0;1;4;4;1;0;0;0;0;3;4;1
10;1;0;0;1;1;4;4;1;0;0;0;0;2;0;0
24;2;0;0;0;1;4;4;1;0;0;0;0;3;2;0
3;0;0;0;0;1;5;3;1;0;1;0;0;2;4;4
10;0;0;0;1;0;5;4;0;0;1;0;1;3;2;4
3;2;0;0;0;0;5;4;1;0;1;0;0;2;2;3
12;2;0;0;2;0;4;3;0;0;1;0;0;3;0;4
11;2;0;0;2;0;4;3;0;0;1;0;0;3;1;0
18;2;0;0;0;1;4;3;0;0;1;0;0;2;4;0
24;2;0;0;0;3;4;3;1;0;1;0;1;2;0;0
11;2;0;0;2;0;4;4;0;0;1;0;0;2;2;0
5;2;0;0;2;1;4;4;0;0;1;0;0;3;4;0
26;2;0;0;2;1;4;4;0;0;1;0;0;2;2;0
2;2;0;0;2;1;4;4;0;0;1;0;0;2;4;0
7;1;0;0;1;1;4;4;0;0;1;0;0;2;0;0
5;2;0;0;1;3;4;4;0;0;1;0;0;2;2;0
16;2;0;0;0;1;4;4;0;0;1;0;0;3;3;2
12;2;0;0;2;1;4;4;0;0;1;0;0;2;0;0
24;2;0;0;0;1;4;4;0;0;1;0;0;2;0;0
11;2;0;0;1;0;4;4;1;0;1;0;0;3;4;4
20;0;0;0;2;1;4;4;1;0;1;0;0;2;2;4
22;2;0;0;1;1;5;3;0;0;2;0;1;2;4;4
26;0;0;0;1;2;5;3;0;0;2;0;0;2;2;4
4;2;0;0;2;1;5;3;0;0;2;0;0;2;4;0
11;0;0;0;0;1;5;3;0;0;3;0;0;2;2;4
11;2;0;0;2;1;5;3;0;0;3;0;0;3;0;4
12;2;0;0;1;1;5;3;0;0;3;0;0;2;0;0
4;0;0;0;4;0;5;3;0;0;3;0;0;3;3;4
24;2;0;0;2;0;5;3;0;0;3;0;0;2;4;4
11;1;0;0;0;1;5;3;0;0;2;0;0;3;0;2
19;2;0;0;2;1;5;3;0;0;2;0;0;2;0;0
23;2;0;0;1;0;5;3;1;0;2;0;0;3;4;4
10;3;0;0;0;1;5;3;1;0;2;0;1;2;3;4
7;2;0;0;2;0;5;3;1;0;3;0;0;2;1;0
1;1;0;0;2;0;5;4;0;0;2;0;0;3;0;4
2;0;0;0;2;1;5;4;0;0;2;0;0;3;0;4
8;1;0;0;0;0;5;4;0;0;2;0;0;3;2;2
21;0;0;0;0;0;5;4;0;0;2;0;0;2;4;4
13;0;0;0;2;0;5;4;0;0;3;0;0;2;2;0
1;2;0;0;2;0;5;4;0;0;2;0;0;2;0;4
2;2;0;0;2;0;5;4;0;0;2;0;0;3;0;0
1;1;0;0;0;0;5;4;0;0;3;0;0;2;4;1
3;2;0;0;2;1;5;4;0;0;3;0;0;2;0;0
11;3;0;0;2;3;5;4;0;0;2;0;0;2;0;0
24;2;0;0;4;1;5;4;0;0;3;0;0;3;4;4
11;2;0;0;0;1;5;4;0;0;2;0;0;2;4;1
2;1;0;0;0;1;5;4;0;0;3;0;0;3;0;0
6;2;0;0;0;0;5;4;0;0;3;0;0;3;4;4
12;1;0;0;0;1;5;4;0;0;2;0;0;2;0;0
4;1;0;0;0;3;5;4;0;0;2;0;0;2;0;4
3;2;0;0;2;3;5;4;0;0;2;0;0;3;2;3
11;2;0;0;2;1;5;4;0;0;3;0;0;2;0;0
18;2;0;0;0;0;5;4;0;0;3;0;0;3;2;0
10;2;0;0;4;1;5;4;0;0;3;0;1;2;2;4
7;1;0;0;0;1;5;4;0;0;2;0;0;2;0;1
11;2;0;0;5;0;5;4;0;0;2;0;0;2;2;2
24;1;0;0;0;0;5;4;0;0;2;0;0;2;4;3
6;0;0;0;0;0;5;4;1;0;2;0;0;3;0;0
7;1;0;0;2;1;5;4;1;0;3;0;1;3;1;2
10;2;0;0;2;1;5;4;1;0;2;0;0;2;0;0
7;0;0;0;2;0;5;4;1;0;3;0;1;3;4;4
7;0;0;0;2;1;4;3;0;0;3;0;0;3;4;4
11;2;0;0;0;0;4;3;0;0;3;0;0;3;2;0
2;1;0;0;0;1;4;3;0;0;2;0;0;3;0;0
7;1;0;0;2;0;4;3;0;0;2;0;0;2;2;0
10;1;0;0;0;0;4;3;0;0;2;0;0;3;0;0
12;1;0;0;0;0;4;3;0;0;2;0;0;2;2;0
12;2;0;0;5;1;4;3;0;0;2;0;0;2;0;4
22;1;0;0;0;1;4;3;0;0;3;0;0;3;0;4
7;1;0;0;3;1;4;3;0;0;2;0;0;2;0;0
6;2;0;0;1;1;4;3;0;0;2;0;0;2;0;0
6;2;0;0;2;0;4;3;0;0;2;0;0;2;0;4
1;2;0;0;2;1;4;3;0;0;2;0;0;3;1;0
11;2;0;0;0;0;4;3;0;0;2;0;0;3;0;0
18;2;0;0;1;1;4;3;0;0;2;0;1;3;0;1
9;3;0;0;1;1;4;3;0;0;2;0;0;3;3;0
8;0;0;0;1;1;4;3;0;0;2;0;0;2;1;0
12;1;0;0;0;2;4;3;0;0;3;0;0;3;0;4
3;0;0;0;1;1;4;3;0;0;2;0;1;2;4;4
16;2;0;0;2;0;4;3;0;0;2;0;0;2;0;0
32;0;0;0;2;0;4;3;0;0;2;0;0;2;3;4
20;1;0;0;0;1;4;3;0;0;2;0;0;2;4;4
7;2;0;0;1;1;4;3;0;0;3;0;0;3;0;0
8;1;0;0;5;1;4;3;0;0;2;0;0;2;0;0
20;0;0;0;0;1;4;3;0;0;2;0;0;2;0;0
11;2;0;0;0;1;4;3;0;0;2;0;0;2;0;0
10;2;0;0;2;1;4;3;0;0;3;0;0;2;4;2
7;2;0;0;0;0;4;3;0;0;2;0;0;2;0;4
12;2;0;0;0;2;4;3;0;0;2;0;0;3;2;0
6;2;0;0;0;0;4;3;0;0;2;0;0;2;0;0
8;1;0;0;1;1;4;3;0;0;2;0;0;2;4;0
10;2;0;0;0;0;4;3;0;0;3;0;0;3;2;4
3;0;0;0;2;1;4;3;0;0;2;0;1;3;4;0
11;1;0;0;0;1;4;3;0;0;2;0;0;2;0;4
20;2;0;0;0;3;4;3;0;0;2;0;0;2;0;0
6;3;0;0;0;1;4;3;0;0;3;0;0;3;2;0
20;0;0;0;2;0;4;3;0;0;2;0;0;2;2;0
3;2;0;0;0;1;4;3;0;0;2;0;0;3;3;0
6;2;0;0;0;1;4;3;0;0;2;0;0;2;0;0
6;2;0;0;1;1;4;3;0;0;2;0;0;3;0;0
11;0;0;0;0;0;4;3;0;0;2;0;0;3;4;0
26;1;0;0;0;1;4;3;0;0;3;0;0;2;0;0
3;1;0;0;0;1;4;3;0;0;2;0;0;3;0;0
4;1;0;0;1;1;4;3;0;0;2;0;0;2;0;0
20;2;0;0;1;0;4;3;0;0;2;0;0;3;0;0
4;3;0;0;2;0;4;3;1;0;3;0;0;2;3;3
20;1;0;0;1;1;4;3;1;0;2;0;0;3;0;4
20;1;0;0;0;1;4;3;1;0;2;0;1;3;4;1
2;0;0;0;2;1;4;3;1;0;2;0;0;2;2;4
19;1;0;0;1;1;4;3;1;0;3;0;0;3;0;0
3;1;0;0;3;1;4;3;1;0;3;0;0;2;4;0
15;2;0;0;0;1;4;3;1;0;2;0;0;3;3;4
10;2;0;0;0;1;4;3;1;0;2;0;1;2;2;0
16;1;0;0;2;1;4;3;1;0;2;0;1;2;0;4
26;0;0;0;2;0;4;3;1;0;2;0;0;2;4;0
11;1;0;0;4;1;4;3;1;0;3;0;0;3;2;0
20;0;0;0;2;3;4;3;1;0;2;0;0;2;0;1
22;2;0;0;5;0;4;3;1;0;3;0;0;2;4;4
26;1;0;0;1;0;4;3;1;0;3;0;0;3;0;0
11;2;0;0;2;1;4;3;1;0;3;0;0;2;0;4
0;0;0;0;2;1;4;3;1;0;3;0;0;3;4;4
26;0;0;0;2;0;4;3;1;0;2;0;1;3;4;1
9;0;0;0;0;1;4;4;0;0;2;0;0;2;0;0
4;2;0;0;2;1;4;4;0;0;2;0;0;2;0;0
15;2;0;0;1;2;4;4;0;0;2;0;0;2;0;1
26;2;0;0;2;0;4;4;0;0;2;0;0;2;0;0
11;0;0;0;2;1;4;4;0;0;2;0;0;2;0;0
2;2;0;0;0;1;4;4;0;0;2;0;0;2;0;0
3;2;0;0;0;0;4;4;0;0;3;0;0;2;0;0
11;2;0;0;4;1;4;4;0;0;2;0;0;2;0;4
32;0;0;0;5;0;4;4;0;0;2;0;1;3;2;4
11;2;0;0;2;1;4;4;0;0;2;0;0;3;0;0
21;0;0;0;0;1;4;4;0;0;2;0;0;3;0;0
7;1;0;0;5;1;4;4;0;0;2;0;0;3;0;4
4;2;0;0;2;1;4;4;0;0;3;0;0;3;2;0
7;2;0;0;2;0;4;4;0;0;2;0;0;2;0;0
8;2;0;0;5;0;4;4;0;0;2;0;0;3;0;0
10;1;0;0;0;1;4;4;0;0;2;0;0;3;0;0
24;0;0;0;2;1;4;4;0;0;2;0;0;2;0;0
3;0;0;0;3;2;4;4;0;0;2;0;0;2;0;0
3;2;0;0;2;1;4;4;0;0;2;0;0;2;0;4
3;0;0;0;2;0;4;4;0;0;2;0;0;3;0;0
11;2;0;0;2;0;4;4;0;0;2;0;0;2;2;0
15;1;0;0;0;0;4;4;0;0;2;0;0;2;0;0
11;1;0;0;4;3;4;4;0;0;3;0;0;3;0;0
1;2;0;0;2;1;4;4;0;0;2;0;0;2;0;0
20;2;0;0;0;0;4;4;0;0;2;0;0;2;2;4
2;2;0;0;2;1;4;4;0;0;3;0;0;2;2;4
4;0;0;0;0;1;4;4;0;0;2;0;0;2;0;0
16;1;0;0;0;1;4;4;0;0;2;0;0;2;0;0
2;0;0;0;0;0;4;4;0;0;2;0;0;2;0;4
11;1;0;0;1;0;4;4;0;0;2;0;0;2;0;0
18;2;0;0;3;0;4;4;0;0;2;0;0;2;0;0
7;1;0;0;2;1;4;4;0;0;2;0;0;2;0;0
22;1;0;0;2;1;4;4;0;0;2;0;1;2;4;0
0;2;0;0;0;1;4;4;0;0;2;0;0;2;0;0
8;0;0;0;2;0;4;4;0;0;2;0;0;2;0;0
12;2;0;0;1;1;4;4;0;0;2;0;0;3;0;0
20;1;0;0;4;1;4;4;0;0;2;0;0;3;4;0
6;3;0;0;2;1;4;4;0;0;2;0;1;2;3;0
20;2;0;0;0;2;4;4;0;0;2;0;0;2;0;0
9;0;0;0;0;1;4;4;0;0;2;0;0;3;4;1
2;1;0;0;1;1;4;4;0;0;2;0;0;2;0;4
16;2;0;0;0;0;4;4;0;0;2;0;0;2;3;1
11;0;0;0;1;0;4;4;0;0;2;0;0;2;0;0
3;0;0;0;1;0;4;4;0;0;3;0;0;3;0;0
7;1;0;0;2;0;4;4;0;0;2;0;0;2;4;0
11;2;0;0;2;0;4;4;0;0;2;0;0;3;0;0
6;2;0;0;5;1;4;4;0;0;2;0;0;2;0;0
20;2;0;0;0;1;4;4;0;0;2;0;0;2;0;0
20;2;0;0;0;2;4;4;0;0;2;0;0;2;0;0
9;1;0;0;1;1;4;4;0;0;2;0;0;2;0;0
10;0;0;0;2;1;4;4;0;0;2;0;0;2;0;4
10;0;0;0;2;1;4;4;0;0;2;0;0;3;0;0
3;1;0;0;2;1;4;4;0;0;2;0;0;2;0;0
2;3;0;0;4;3;4;4;0;0;2;0;0;2;0;0
2;2;0;0;0;0;4;4;0;0;2;0;0;2;0;0
8;2;0;0;0;2;4;4;0;0;2;0;0;2;0;0
26;0;0;0;2;1;4;4;0;0;2;0;0;2;0;0
24;1;0;0;0;2;4;4;0;0;2;0;0;2;0;0
20;1;0;0;2;1;4;4;0;0;2;0;0;2;4;0
8;2;0;0;1;1;4;4;0;0;2;0;0;3;0;4
1;2;0;0;0;1;4;4;0;0;2;0;0;2;0;0
29;0;0;0;2;1;4;4;0;0;2;0;0;2;2;4
21;2;0;0;0;1;4;4;0;0;2;0;0;2;1;0
10;2;0;0;0;1;4;4;0;0;3;0;0;2;0;3
7;2;0;0;0;1;4;4;0;0;2;0;0;2;0;3
1;1;0;0;5;1;4;4;0;0;2;0;0;2;0;0
18;0;0;0;1;0;4;4;0;0;2;0;0;2;0;0
3;1;0;0;2;0;4;4;0;0;2;0;0;3;4;4
2;1;0;0;0;1;4;4;0;0;2;0;0;2;4;0
10;0;0;0;0;1;4;4;0;0;2;0;0;3;0;4
12;0;0;0;0;0;4;4;0;0;2;0;0;2;1;1
16;2;0;0;0;1;4;4;0;0;2;0;0;2;0;0
10;1;0;0;2;1;4;4;0;0;3;0;0;3;0;0
10;0;0;0;0;1;4;4;0;0;2;0;0;2;0;4
21;0;0;0;4;1;4;4;0;0;2;0;0;2;0;0
12;1;0;0;3;0;4;4;0;0;3;0;0;3;0;4
20;1;0;0;1;0;4;4;0;0;2;0;0;2;0;0
4;2;0;0;0;1;4;4;0;0;2;0;0;2;0;0
6;1;0;0;4;1;4;4;0;0;2;0;0;3;0;0
8;2;0;0;0;0;4;4;0;0;2;0;0;2;0;0
11;0;0;0;0;1;4;4;0;0;2;0;0;2;0;0
8;2;0;0;0;0;4;4;0;0;2;0;0;2;0;0
12;0;0;0;2;1;4;4;0;0;2;0;0;2;1;0
12;3;0;0;2;0;4;4;0;0;3;0;0;3;2;4
2;1;0;0;0;0;4;4;0;0;2;0;0;2;0;0
15;0;0;0;1;1;4;4;0;0;2;0;0;2;0;0
8;2;0;0;2;0;4;4;0;0;2;0;1;2;4;0
12;2;0;0;1;0;4;4;0;0;2;0;0;2;0;0
12;0;0;0;2;0;4;4;0;0;2;0;0;2;0;0
2;2;0;0;0;1;4;4;0;0;2;0;0;2;0;0
6;2;0;0;2;1;4;4;0;0;2;0;0;3;2;4
16;1;0;0;0;1;4;4;0;0;2;0;0;2;0;0
3;2;0;0;2;2;4;4;0;0;2;0;0;2;0;0
63;1;0;0;2;0;4;4;0;0;2;0;0;3;0;0
7;1;0;0;3;1;4;4;0;0;2;0;0;2;0;0
10;0;0;0;0;1;4;4;0;0;2;0;0;2;4;0
8;0;0;0;2;0;4;4;0;0;2;0;0;2;0;0
15;1;0;0;0;1;4;4;0;0;2;0;0;2;0;0
11;2;0;0;0;1;4;4;0;0;2;0;0;2;0;0
5;0;0;0;2;0;4;4;0;0;2;0;0;2;0;0
20;3;0;0;0;2;4;4;0;0;2;0;0;2;0;0
7;3;0;0;0;1;4;4;0;0;2;0;0;2;0;1
12;2;0;0;1;0;4;4;0;0;2;0;0;3;2;0
6;0;0;0;5;0;4;4;0;0;2;0;0;3;0;0
20;1;0;0;5;1;4;4;0;0;2;0;0;2;0;1
7;1;0;0;2;0;4;4;0;0;2;0;0;2;0;0
5;2;0;0;0;1;4;4;0;0;2;0;0;2;0;4
10;1;0;0;0;1;4;4;0;0;2;0;0;2;4;0
32;2;0;0;4;1;4;4;0;0;2;0;0;2;0;0
8;2;0;0;5;1;4;4;0;0;2;0;0;2;0;0
20;2;0;0;1;1;4;4;0;0;2;0;0;2;4;0
3;3;0;0;0;1;4;4;0;0;2;0;0;2;0;0
11;2;0;0;3;1;4;4;0;0;2;0;0;2;1;0
20;1;0;0;0;1;4;4;0;0;3;0;0;2;0;0
4;0;0;0;2;0;4;4;0;0;3;0;0;3;4;0
1;2;0;0;0;0;4;4;0;0;2;0;0;2;0;0
6;2;0;0;0;0;4;4;0;0;2;0;0;2;4;2
11;2;0;0;0;1;4;4;0;0;2;0;0;2;4;0
26;1;0;0;0;1;4;4;0;0;2;0;1;2;0;0
2;1;0;0;2;1;4;4;0;0;2;0;0;2;0;0
11;2;0;0;2;1;4;4;0;0;2;0;0;2;4;1
24;2;0;0;2;1;4;4;0;0;2;0;0;2;0;0
11;0;0;0;2;1;4;4;0;0;2;0;1;2;4;0
3;2;0;0;2;1;4;4;0;0;2;0;0;2;0;0
20;0;0;0;0;1;4;4;0;0;2;0;0;3;0;0
33;1;0;0;1;1;4;4;0;0;2;0;0;2;0;0
63;2;0;0;4;1;4;4;0;0;2;0;0;2;0;0
29;2;0;0;2;1;4;4;0;0;2;0;0;2;0;0
16;2;0;0;0;1;4;4;0;0;2;0;0;2;4;0
11;2;0;0;0;1;4;4;0;0;2;0;0;2;0;0
8;2;0;0;1;0;4;4;0;0;2;0;0;3;0;0
6;2;0;0;0;1;4;4;0;0;2;0;0;2;0;0
3;2;0;0;2;1;4;4;0;0;2;0;0;2;0;0
24;2;0;0;5;0;4;4;0;0;2;0;0;2;0;0
3;0;0;0;2;1;4;4;0;0;2;0;0;2;4;4
11;1;0;0;2;2;4;4;0;0;2;0;0;3;4;0
3;2;0;0;2;1;4;4;0;0;2;0;0;2;0;0
3;0;0;0;0;1;4;4;0;0;2;0;0;2;0;1
12;2;0;0;0;1;4;4;0;0;2;0;0;2;0;1
8;2;0;0;2;1;4;4;0;0;2;0;0;2;0;0
